"Event","Date","White","Black","Result","WhiteElo","BlackElo"
"18th Paracin Open A 2025",2025-07-08,"Harsh,Suresh","Khripachenko,Alexander","1-0",2390,2405
"18th Paracin Open A 2025",2025-07-08,"Cnejev,Vladimir-Alexandru","Laurusas,T","0-1",2330,2541
"18th Paracin Open A 2025",2025-07-08,"Filip,L","Tadic,Stefan","1/2-1/2",2327,2424
"18th Paracin Open A 2025",2025-07-08,"Bizhigitov,Zhangir","Munkhgal,G","1/2-1/2",2288,2406
"18th Paracin Open A 2025",2025-07-08,"Hafiz,Arif Abdul","Zhukov,Anton","1/2-1/2",2368,2310
"18th Paracin Open A 2025",2025-07-08,"Zhong,Kangmin","Hari,Madhavan N B","1/2-1/2",2299,2365
"18th Paracin Open A 2025",2025-07-08,"Filip,Andrei","Anand,Batsukh","0-1",2348,2304
"18th Paracin Open A 2025",2025-07-08,"Matinian,N","Mushini,Ajay","1-0",2421,2196
"18th Paracin Open A 2025",2025-07-08,"Atalik,S","Tamas,Christian-Arrydan","1-0",2438,2203
"18th Paracin Open A 2025",2025-07-08,"Srihari,L","Pereverzev,Timofei","1/2-1/2",2353,2139
"18th Paracin Open A 2025",2025-07-08,"Rohit,S","Veljanoski,Andrej","1-0",2215,2299
"18th Paracin Open A 2025",2025-07-08,"Dinesh,Rajan M","Ivanovic,Marko","1-0",2131,2294
"18th Paracin Open A 2025",2025-07-08,"Baturin-Vinogradov,Miroslav","Vasilkov,Nikolay","0-1",2066,2288
"18th Paracin Open A 2025",2025-07-08,"Munkhbayar,Gijir","Ivanov,MM","0-1",2026,2253
"18th Paracin Open A 2025",2025-07-08,"Xu,Junwei","Tuguldur,Soninbayar","1/2-1/2",2347,2121
"18th Paracin Open A 2025",2025-07-08,"Amin-Erdene,Bayanmunkh","Yurasova,Daria","1-0",2286,2076
"18th Paracin Open A 2025",2025-07-08,"Vismay Sachar","Lisenkov,Svyatoslav","0-1",2072,2283
"18th Paracin Open A 2025",2025-07-08,"Radisavljevic,Dalibor","Nikolic,Zo2","1-0",2269,2051
"18th Paracin Open A 2025",2025-07-08,"Vignesh,B","Maslova,Anastasiya Yar","1/2-1/2",2231,2063
"18th Paracin Open A 2025",2025-07-08,"Pogorelskikh,S","Melamed,Daniel","1-0",2207,2047
"18th Paracin Open A 2025",2025-07-08,"Ramaj,Ergit","Ganzorig,Bulgankhan","1-0",2200,2021
"18th Paracin Open A 2025",2025-07-08,"Vihaan Dumir","Zhang,Haoxuan","0-1",2143,1979
"18th Paracin Open A 2025",2025-07-08,"Buyankhishig,Batpelden","Enkhrii Enkh-Amgalan","0-1",2015,2141
"18th Paracin Open A 2025",2025-07-08,"Maruflu,Enes Yusuf","Yang,Lanqin","1-0",2141,1931
"18th Paracin Open A 2025",2025-07-08,"Kalyani Sirin","Leonardo,Franklin","1-0",2138,1904
"18th Paracin Open A 2025",2025-07-08,"Orujov,Hasan","Batbaatar,Baatar","0-1",2023,2163
"18th Paracin Open A 2025",2025-07-08,"Emujin Enkh-Amgalan","Boci,Mateu","1/2-1/2",2021,2263
"18th Paracin Open A 2025",2025-07-08,"Sprenger de la Iglesia,Yevgeni","Szakmary,Domonkos","1/2-1/2",2017,2155
"18th Paracin Open A 2025",2025-07-08,"Paarshva Parmar","Vaidyanathan,Kannan","1/2-1/2",1833,2135
"18th Paracin Open A 2025",2025-07-08,"Skuhala,B","Arjun,Sat","0-1",2114,2017
"18th Paracin Open A 2025",2025-07-08,"Basdar,Atakan","Bibilov,Alan","1-0",2104,1782
"18th Paracin Open A 2025",2025-07-08,"Sethuraman,Roshan","Melnikov,Evgeny","1-0",2079,1818
"18th Paracin Open A 2025",2025-07-08,"Pasti,Zsombor","Naransolongo,Zorigoo","1-0",2137,2023
"18th Paracin Open A 2025",2025-07-08,"Bogov,Khetag","Unsal,Gorkem","0-1",1997,2109
"18th Paracin Open A 2025",2025-07-08,"Grozdanovic,Anastasia","Velikov,Nikola","1-0",2091,2016
"18th Paracin Open A 2025",2025-07-08,"Ucoluk,Umut","Iderjavkhlan,Tumursukh","1-0",2062,1905
"18th Paracin Open A 2025",2025-07-08,"Daiwik Jain","Cheng,Louis","1/2-1/2",1828,2027
"18th Paracin Open A 2025",2025-07-08,"Aryan Goyal","Markovic,Kosta","1/2-1/2",1906,1907
"18th Paracin Open A 2025",2025-07-08,"Xue,Tianhao","Avyaay Garg","1/2-1/2",1924,1892
"18th Paracin Open A 2025",2025-07-09,"Vignesh,N R","Harsh,Suresh","1/2-1/2",2531,2390
"18th Paracin Open A 2025",2025-07-09,"Laurusas,T","Zanan,E","1/2-1/2",2541,2493
"18th Paracin Open A 2025",2025-07-09,"Anand,Batsukh","Khripachenko,Alexander","1-0",2304,2405
"18th Paracin Open A 2025",2025-07-09,"Zhong,Kangmin","Atalik,S","1/2-1/2",2299,2438
"18th Paracin Open A 2025",2025-07-09,"Tadic,Stefan","Bizhigitov,Zhangir","1-0",2424,2288
"18th Paracin Open A 2025",2025-07-09,"Zhukov,Anton","Matinian,N","1/2-1/2",2310,2421
"18th Paracin Open A 2025",2025-07-09,"Munkhgal,G","Rohit,S","1/2-1/2",2406,2215
"18th Paracin Open A 2025",2025-07-09,"Vasilkov,Nikolay","Hafiz,Arif Abdul","1-0",2288,2368
"18th Paracin Open A 2025",2025-07-09,"Hari,Madhavan N B","Dinesh,Rajan M","1-0",2365,2131
"18th Paracin Open A 2025",2025-07-09,"Ivanov,MM","Filip,L","1/2-1/2",2253,2327
"18th Paracin Open A 2025",2025-07-09,"Ramaj,Ergit","Srihari,L","0-1",2200,2353
"18th Paracin Open A 2025",2025-07-09,"Filip,Andrei","Maruflu,Enes Yusuf","1/2-1/2",2348,2141
"18th Paracin Open A 2025",2025-07-09,"Mushini,Ajay","Cnejev,Vladimir-Alexandru","1-0",2196,2330
"18th Paracin Open A 2025",2025-07-09,"Enkhrii Enkh-Amgalan","Amin-Erdene,Bayanmunkh","1/2-1/2",2141,2286
"18th Paracin Open A 2025",2025-07-09,"Lisenkov,Svyatoslav","Kalyani Sirin","1-0",2283,2138
"18th Paracin Open A 2025",2025-07-09,"Pereverzev,Timofei","Radisavljevic,Dalibor","1-0",2139,2269
"18th Paracin Open A 2025",2025-07-09,"Zhang,Haoxuan","Pogorelskikh,S","1-0",1979,2207
"18th Paracin Open A 2025",2025-07-09,"Veljanoski,Andrej","Basdar,Atakan","1/2-1/2",2299,2104
"18th Paracin Open A 2025",2025-07-09,"Ivanovic,Marko","Sethuraman,Roshan","1-0",2294,2079
"18th Paracin Open A 2025",2025-07-09,"Arjun,Sat","Vignesh,B","0-1",2017,2231
"18th Paracin Open A 2025",2025-07-09,"Tamas,Christian-Arrydan","Baturin-Vinogradov,Miroslav","0-1",2203,2066
"18th Paracin Open A 2025",2025-07-09,"Batbaatar,Baatar","Munkhbayar,Gijir","0-1",2163,2026
"18th Paracin Open A 2025",2025-07-09,"Tuguldur,Soninbayar","Maslova,Anastasiya Yar","1-0",2121,2063
"18th Paracin Open A 2025",2025-07-09,"Boci,Mateu","Sprenger de la Iglesia,Yevgeni","1-0",2263,2017
"18th Paracin Open A 2025",2025-07-09,"Szakmary,Domonkos","Orujov,Hasan","1/2-1/2",2155,2023
"18th Paracin Open A 2025",2025-07-09,"Nikolic,Zo2","Vihaan Dumir","0-1",2051,2143
"18th Paracin Open A 2025",2025-07-09,"Melamed,Daniel","Pasti,Zsombor","1-0",2047,2137
"18th Paracin Open A 2025",2025-07-09,"Vaidyanathan,Kannan","Buyankhishig,Batpelden","0-1",2135,2015
"18th Paracin Open A 2025",2025-07-09,"Unsal,Gorkem","Emujin Enkh-Amgalan","0-1",2109,2021
"18th Paracin Open A 2025",2025-07-09,"Grozdanovic,Anastasia","Leonardo,Franklin","1-0",2091,1904
"18th Paracin Open A 2025",2025-07-09,"Yurasova,Daria","Paarshva Parmar","1/2-1/2",2076,1833
"18th Paracin Open A 2025",2025-07-09,"Ganzorig,Bulgankhan","Vismay Sachar","1/2-1/2",2021,2072
"18th Paracin Open A 2025",2025-07-09,"Yang,Lanqin","Ucoluk,Umut","1-0",1931,2062
"18th Paracin Open A 2025",2025-07-09,"Melnikov,Evgeny","Skuhala,B","0-1",1818,2114
"18th Paracin Open A 2025",2025-07-09,"Cheng,Louis","Aryan Goyal","1-0",2027,1906
"18th Paracin Open A 2025",2025-07-09,"Smolinski,Wojciech","Daiwik Jain","1/2-1/2",1933,1828
"18th Paracin Open A 2025",2025-07-09,"Velikov,Nikola","Bibilov,Alan","1/2-1/2",2016,1782
"18th Paracin Open A 2025",2025-07-09,"Naransolongo,Zorigoo","Markovic,Kosta","1-0",2023,1907
"18th Paracin Open A 2025",2025-07-09,"Avyaay Garg","Bogov,Khetag","0-1",1892,1997
"18th Paracin Open A 2025",2025-07-09,"Iderjavkhlan,Tumursukh","Xue,Tianhao","1-0",1905,1924
"18th Paracin Open A 2025",2025-07-10,"Harsh,Suresh","Anand,Batsukh","1-0",2390,2304
"18th Paracin Open A 2025",2025-07-10,"Laurusas,T","Vignesh,N R","1/2-1/2",2541,2531
"18th Paracin Open A 2025",2025-07-10,"Zanan,E","Hari,Madhavan N B","1-0",2493,2365
"18th Paracin Open A 2025",2025-07-10,"Vasilkov,Nikolay","Tadic,Stefan","1/2-1/2",2288,2424
"18th Paracin Open A 2025",2025-07-10,"Atalik,S","Lisenkov,Svyatoslav","1/2-1/2",2438,2283
"18th Paracin Open A 2025",2025-07-10,"Matinian,N","Zhong,Kangmin","1/2-1/2",2421,2299
"18th Paracin Open A 2025",2025-07-10,"Ivanov,MM","Munkhgal,G","0-1",2253,2406
"18th Paracin Open A 2025",2025-07-10,"Srihari,L","Zhang,Haoxuan","1-0",2353,1979
"18th Paracin Open A 2025",2025-07-10,"Filip,L","Mushini,Ajay","1/2-1/2",2327,2196
"18th Paracin Open A 2025",2025-07-10,"Rohit,S","Zhukov,Anton","1/2-1/2",2215,2310
"18th Paracin Open A 2025",2025-07-10,"Hafiz,Arif Abdul","Pereverzev,Timofei","1-0",2368,2139
"18th Paracin Open A 2025",2025-07-10,"Khripachenko,Alexander","Enkhrii Enkh-Amgalan","1/2-1/2",2405,2141
"18th Paracin Open A 2025",2025-07-10,"Dinesh,Rajan M","Filip,Andrei","1/2-1/2",2131,2348
"18th Paracin Open A 2025",2025-07-10,"Maruflu,Enes Yusuf","Ivanovic,Marko","0-1",2141,2294
"18th Paracin Open A 2025",2025-07-10,"Bizhigitov,Zhangir","Tuguldur,Soninbayar","1/2-1/2",2288,2121
"18th Paracin Open A 2025",2025-07-10,"Amin-Erdene,Bayanmunkh","Baturin-Vinogradov,Miroslav","1/2-1/2",2286,2066
"18th Paracin Open A 2025",2025-07-10,"Vignesh,B","Munkhbayar,Gijir","0-1",2231,2026
"18th Paracin Open A 2025",2025-07-10,"Basdar,Atakan","Cnejev,Vladimir-Alexandru","0-1",2104,2330
"18th Paracin Open A 2025",2025-07-10,"Emujin Enkh-Amgalan","Veljanoski,Andrej","1-0",2021,2299
"18th Paracin Open A 2025",2025-07-10,"Radisavljevic,Dalibor","Melamed,Daniel","1-0",2269,2047
"18th Paracin Open A 2025",2025-07-10,"Kalyani Sirin","Boci,Mateu","1-0",2138,2263
"18th Paracin Open A 2025",2025-07-10,"Pogorelskikh,S","Grozdanovic,Anastasia","0-1",2207,2091
"18th Paracin Open A 2025",2025-07-10,"Buyankhishig,Batpelden","Ramaj,Ergit","1-0",2015,2200
"18th Paracin Open A 2025",2025-07-10,"Vihaan Dumir","Yang,Lanqin","0-1",2143,1931
"18th Paracin Open A 2025",2025-07-10,"Vismay Sachar","Tamas,Christian-Arrydan","1-0",2072,2203
"18th Paracin Open A 2025",2025-07-10,"Paarshva Parmar","Batbaatar,Baatar","1/2-1/2",1833,2163
"18th Paracin Open A 2025",2025-07-10,"Maslova,Anastasiya Yar","Szakmary,Domonkos","0-1",2063,2155
"18th Paracin Open A 2025",2025-07-10,"Skuhala,B","Cheng,Louis","1-0",2114,2027
"18th Paracin Open A 2025",2025-07-10,"Sethuraman,Roshan","Ganzorig,Bulgankhan","0-1",2079,2021
"18th Paracin Open A 2025",2025-07-10,"Orujov,Hasan","Yurasova,Daria","0-1",2023,2076
"18th Paracin Open A 2025",2025-07-10,"Pasti,Zsombor","Arjun,Sat","0-1",2137,2017
"18th Paracin Open A 2025",2025-07-10,"Bogov,Khetag","Vaidyanathan,Kannan","1-0",1997,2135
"18th Paracin Open A 2025",2025-07-10,"Leonardo,Franklin","Unsal,Gorkem","0-1",1904,2109
"18th Paracin Open A 2025",2025-07-10,"Ucoluk,Umut","Smolinski,Wojciech","1/2-1/2",2062,1933
"18th Paracin Open A 2025",2025-07-10,"Daiwik Jain","Nikolic,Zo2","1-0",1828,2051
"18th Paracin Open A 2025",2025-07-10,"Bibilov,Alan","Naransolongo,Zorigoo","1/2-1/2",1782,2023
"18th Paracin Open A 2025",2025-07-10,"Sprenger de la Iglesia,Yevgeni","Iderjavkhlan,Tumursukh","1-0",2017,1905
"18th Paracin Open A 2025",2025-07-10,"Aryan Goyal","Velikov,Nikola","0-1",1906,2016
"18th Paracin Open A 2025",2025-07-10,"Xue,Tianhao","Melnikov,Evgeny","0-1",1924,1818
"18th Paracin Open A 2025",2025-07-10,"Markovic,Kosta","Avyaay Garg","1/2-1/2",1907,1892
"18th Paracin Open A 2025",2025-07-11,"Zanan,E","Harsh,Suresh","1/2-1/2",2493,2390
"18th Paracin Open A 2025",2025-07-11,"Tadic,Stefan","Vignesh,N R","1-0",2424,2531
"18th Paracin Open A 2025",2025-07-11,"Anand,Batsukh","Laurusas,T","1-0",2304,2541
"18th Paracin Open A 2025",2025-07-11,"Munkhgal,G","Srihari,L","0-1",2406,2353
"18th Paracin Open A 2025",2025-07-11,"Hari,Madhavan N B","Vasilkov,Nikolay","1/2-1/2",2365,2288
"18th Paracin Open A 2025",2025-07-11,"Mushini,Ajay","Atalik,S","1/2-1/2",2196,2438
"18th Paracin Open A 2025",2025-07-11,"Ivanovic,Marko","Matinian,N","0-1",2294,2421
"18th Paracin Open A 2025",2025-07-11,"Lisenkov,Svyatoslav","Hafiz,Arif Abdul","0-1",2283,2368
"18th Paracin Open A 2025",2025-07-11,"Munkhbayar,Gijir","Filip,L","0-1",2026,2327
"18th Paracin Open A 2025",2025-07-11,"Zhukov,Anton","Zhong,Kangmin","1/2-1/2",2310,2299
"18th Paracin Open A 2025",2025-07-11,"Filip,Andrei","Rohit,S","1-0",2348,2215
"18th Paracin Open A 2025",2025-07-11,"Tuguldur,Soninbayar","Khripachenko,Alexander","1/2-1/2",2121,2405
"18th Paracin Open A 2025",2025-07-11,"Cnejev,Vladimir-Alexandru","Dinesh,Rajan M","1-0",2330,2131
"18th Paracin Open A 2025",2025-07-11,"Grozdanovic,Anastasia","Bizhigitov,Zhangir","1/2-1/2",2091,2288
"18th Paracin Open A 2025",2025-07-11,"Zhang,Haoxuan","Amin-Erdene,Bayanmunkh","0-1",1979,2286
"18th Paracin Open A 2025",2025-07-11,"Yang,Lanqin","Radisavljevic,Dalibor","0-1",1931,2269
"18th Paracin Open A 2025",2025-07-11,"Baturin-Vinogradov,Miroslav","Ivanov,MM","1/2-1/2",2066,2253
"18th Paracin Open A 2025",2025-07-11,"Enkhrii Enkh-Amgalan","Kalyani Sirin","0-1",2141,2138
"18th Paracin Open A 2025",2025-07-11,"Pereverzev,Timofei","Buyankhishig,Batpelden","0-1",2139,2015
"18th Paracin Open A 2025",2025-07-11,"Szakmary,Domonkos","Emujin Enkh-Amgalan","1/2-1/2",2155,2021
"18th Paracin Open A 2025",2025-07-12,"Harsh,Suresh","Tadic,Stefan","1-0",2390,2424
"18th Paracin Open A 2025",2025-07-12,"Srihari,L","Zanan,E","1-0",2353,2493
"18th Paracin Open A 2025",2025-07-12,"Matinian,N","Anand,Batsukh","1-0",2421,2304
"18th Paracin Open A 2025",2025-07-12,"Vignesh,N R","Vasilkov,Nikolay","1-0",2531,2288
"18th Paracin Open A 2025",2025-07-12,"Hafiz,Arif Abdul","Filip,L","1-0",2368,2327
"18th Paracin Open A 2025",2025-07-12,"Laurusas,T","Mushini,Ajay","0-1",2541,2196
"18th Paracin Open A 2025",2025-07-12,"Atalik,S","Cnejev,Vladimir-Alexandru","1/2-1/2",2438,2330
"18th Paracin Open A 2025",2025-07-12,"Zhong,Kangmin","Munkhgal,G","0-1",2299,2406
"18th Paracin Open A 2025",2025-07-12,"Amin-Erdene,Bayanmunkh","Hari,Madhavan N B","0-1",2286,2365
"18th Paracin Open A 2025",2025-07-12,"Radisavljevic,Dalibor","Filip,Andrei","1-0",2269,2348
"18th Paracin Open A 2025",2025-07-12,"Buyankhishig,Batpelden","Zhukov,Anton","1/2-1/2",2015,2310
"18th Paracin Open A 2025",2025-07-12,"Khripachenko,Alexander","Kalyani Sirin","0-1",2405,2138
"18th Paracin Open A 2025",2025-07-12,"Skuhala,B","Ivanovic,Marko","1-0",2114,2294
"18th Paracin Open A 2025",2025-07-12,"Bizhigitov,Zhangir","Baturin-Vinogradov,Miroslav","1-0",2288,2066
"18th Paracin Open A 2025",2025-07-12,"Emujin Enkh-Amgalan","Lisenkov,Svyatoslav","0-1",2021,2283
"18th Paracin Open A 2025",2025-07-12,"Ivanov,MM","Tuguldur,Soninbayar","0-1",2253,2121
"18th Paracin Open A 2025",2025-07-12,"Vignesh,B","Grozdanovic,Anastasia","1-0",2231,2091
"18th Paracin Open A 2025",2025-07-12,"Rohit,S","Munkhbayar,Gijir","0-1",2215,2026
"18th Paracin Open A 2025",2025-07-12,"Vismay Sachar","Szakmary,Domonkos","1/2-1/2",2072,2155
"18th Paracin Open A 2025",2025-07-12,"Arjun,Sat","Enkhrii Enkh-Amgalan","1/2-1/2",2017,2141
"1st Bangkok Summer Open",2025-07-07,"Chernyavsky,A","Concio,Michael Jr.","0-1",2332,2396
"1st Bangkok Summer Open",2025-07-07,"Nithin,Babu","Batashevs,Arsens","1-0",2298,2206
"1st Bangkok Summer Open",2025-07-07,"Quizon,Daniel","Buakird,Apichit","1-0",2430,2002
"1st Bangkok Summer Open",2025-07-07,"Nay,Lin Tun","Das,Say","0-1",2058,2434
"1st Bangkok Summer Open",2025-07-07,"Caparino,Diego Abraham","Salvador,Louie","0-1",2194,2105
"1st Bangkok Summer Open",2025-07-07,"Morris-Suzuki,Alan H","Morris-Suzuki,Sophie","1/2-1/2",1986,2145
"1st Bangkok Summer Open",2025-07-07,"Zhang,Haoxuan(ZJ)","Habla,J","1-0",2050,2131
"1st Bangkok Summer Open",2025-07-07,"Mangao,Danny Maersk","Rolston,Daniel Haruma","1-0",2138,1871
"1st Bangkok Summer Open",2025-07-07,"Concio,Michael Jr.","Nithin,Babu","1-0",2396,2298
"1st Bangkok Summer Open",2025-07-07,"Das,Say","Sai,Han Thiha","1-0",2434,2121
"1st Bangkok Summer Open",2025-07-07,"Zhang,Haoxuan(ZJ)","Quizon,Daniel","1/2-1/2",2050,2430
"1st Bangkok Summer Open",2025-07-07,"Salvador,Louie","Chernyavsky,A","1-0",2105,2332
"1st Bangkok Summer Open",2025-07-07,"Batashevs,Arsens","Morris-Suzuki,Alan H","0-1",2206,1986
"1st Bangkok Summer Open",2025-07-07,"Morris-Suzuki,Sophie","Mangao,Danny Maersk","1-0",2145,2138
"1st Bangkok Summer Open",2025-07-07,"Habla,J","Dayal,Samar","1-0",2131,1926
"1st Bangkok Summer Open",2025-07-07,"Shanmathi Sree S","Nay,Lin Tun","1-0",1839,2058
"1st Bangkok Summer Open",2025-07-08,"Das,Say","Concio,Michael Jr.","0-1",2434,2396
"1st Bangkok Summer Open",2025-07-08,"Morris-Suzuki,Alan H","Salvador,Louie","1-0",1986,2105
"1st Bangkok Summer Open",2025-07-08,"Quizon,Daniel","Morris-Suzuki,Sophie","1-0",2430,2145
"1st Bangkok Summer Open",2025-07-08,"Nithin,Babu","Zhang,Haoxuan(ZJ)","1-0",2298,2050
"1st Bangkok Summer Open",2025-07-08,"Chernyavsky,A","Habla,J","1-0",2332,2131
"1st Bangkok Summer Open",2025-07-08,"Buakird,Apichit","Akshat,Kh","1/2-1/2",2002,2315
"1st Bangkok Summer Open",2025-07-08,"Sai,Han Thiha","Ko Ko Ohn","1-0",2121,2045
"1st Bangkok Summer Open",2025-07-08,"Mangao,Danny Maersk","Chen,Xianlin","0-1",2138,1875
"1st Bangkok Summer Open",2025-07-08,"Concio,Michael Jr.","Morris-Suzuki,Alan H","1-0",2396,1986
"1st Bangkok Summer Open",2025-07-08,"Nithin,Babu","Quizon,Daniel","1-0",2298,2430
"1st Bangkok Summer Open",2025-07-08,"Salvador,Louie","Das,Say","0-1",2105,2434
"1st Bangkok Summer Open",2025-07-08,"Sai,Han Thiha","Chernyavsky,A","0-1",2121,2332
"1st Bangkok Summer Open",2025-07-08,"Akshat,Kh","Dayal,Samar","1/2-1/2",2315,1926
"1st Bangkok Summer Open",2025-07-08,"Chen,Xianlin","Batashevs,Arsens","0-1",1875,2206
"1st Bangkok Summer Open",2025-07-08,"Morris-Suzuki,Sophie","Lu,Weiyang","1-0",2145,1783
"1st Bangkok Summer Open",2025-07-08,"Mai,Duc Kien","Buakird,Apichit","1/2-1/2",1835,2002
"1st Bangkok Summer Open",2025-07-08,"Gnanasekar,Jai Adithya","Villanueva,N","0-1",1880,2097
"1st Bangkok Summer Open",2025-07-09,"Batashevs,Arsens","Concio,Michael Jr.","0-1",2206,2396
"1st Bangkok Summer Open",2025-07-09,"Chernyavsky,A","Nithin,Babu","1/2-1/2",2332,2298
"1st Bangkok Summer Open",2025-07-09,"Das,Say","Morris-Suzuki,Sophie","1-0",2434,2145
"1st Bangkok Summer Open",2025-07-09,"Quizon,Daniel","Morris-Suzuki,Alan H","1-0",2430,1986
"1st Bangkok Summer Open",2025-07-09,"Lau,Sau Ching","Akshat,Kh","1/2-1/2",1867,2315
"1st Bangkok Summer Open",2025-07-09,"Buakird,Apichit","Sai,Han Thiha","1/2-1/2",2002,2121
"1st Bangkok Summer Open",2025-07-09,"Villanueva,N","Mai,Duc Kien","1/2-1/2",2097,1835
"1st Bangkok Summer Open",2025-07-09,"Dayal,Samar","Siddharth,Sai","1-0",1926,1831
"1st Bangkok Summer Open",2025-07-09,"Lu,Weiyang","Chen,Xianlin","0-1",1783,1875
"20th South Wales Int 2025",2025-07-08,"Waddington,M","Balaji,Aaravamudhan","0-1",1982,2351
"20th South Wales Int 2025",2025-07-08,"Boswell,Jacob Connor","Rudd,J","1-0",2252,2247
"20th South Wales Int 2025",2025-07-08,"Gormally,D","Wells,P","1-0",2435,2351
"20th South Wales Int 2025",2025-07-08,"Camacho Collados,J","Dasgupta,Avyukt","1-0",2362,2103
"20th South Wales Int 2025",2025-07-08,"Kalavannan,Koby","Davis,Cameron","1-0",2329,1897
"20th South Wales Int 2025",2025-07-08,"Honey,Luke Anthony","Crawford,Owen","1-0",2053,2124
"20th South Wales Int 2025",2025-07-08,"Byron,A","Smith,O","1/2-1/2",2040,2110
"20th South Wales Int 2025",2025-07-08,"Thomas,Mark","Vaidyanathan,Adithya","0-1",1876,2094
"20th South Wales Int 2025",2025-07-08,"Gomez,Daniel","Stubbs,Oliver","1/2-1/2",2009,2208
"20th South Wales Int 2025",2025-07-08,"Bullen,Alex","Van Kemenade,R","1-0",2114,1926
"20th South Wales Int 2025",2025-07-08,"Wilson,Matthew R","Thomas,Roy","1-0",1759,1816
"20th South Wales Int 2025",2025-07-08,"Moyse,N","Brown,Th","1/2-1/2",1923,2104
"20th South Wales Int 2025",2025-07-08,"Hill,Andy","Avadhoot Lokesh Bhakti Brahme","1/2-1/2",1962,2083
"20th South Wales Int 2025",2025-07-08,"Kett,T","Robinson,Dav","1-0",2075,1888
"20th South Wales Int 2025",2025-07-08,"Fathallah,J","Badacsonyi,Frankie","0-1",1979,2170
"20th South Wales Int 2025",2025-07-08,"Mokhber-Garcia,Sebastian","Burrows,M","0-1",1962,2057
"20th South Wales Int 2025",2025-07-08,"Marusenko,P","Menadue,J","1/2-1/2",2037,1945
"20th South Wales Int 2025",2025-07-08,"Vaidyanathan,Sathya","Duke,Dillan","1-0",1878,2026
"20th South Wales Int 2025",2025-07-08,"Jukes,Sam","Hariharan,Shambavi","1/2-1/2",2002,1936
"20th South Wales Int 2025",2025-07-08,"Roberts,DL","Waterfield,Mark","1-0",1988,1890
"20th South Wales Int 2025",2025-07-08,"Tuson,Jon","Hewitt,B","0-1",1822,1972
"20th South Wales Int 2025",2025-07-08,"Gibbs,Do","Kong,Emma Zihan","1/2-1/2",1968,1797
"20th South Wales Int 2025",2025-07-08,"Woozeer,Seth","Binks,M","0-1",1711,1934
"20th South Wales Int 2025",2025-07-08,"Archibald,Mckenzie","Fowler,Hugo","0-1",1718,1989
"20th South Wales Int 2025",2025-07-08,"Powell,Andrew","Di-Vetta,Andrew","0-1",1705,1784
"20th South Wales Int 2025",2025-07-08,"Sharhorodsky,Yaroslav","Richards,Gareth","1-0",1778,1560
"20th South Wales Int 2025",2025-07-08,"Hannigan,Jack","Probert,Malcolm","1/2-1/2",1745,1697
"20th South Wales Int 2025",2025-07-08,"Jones,Steve","Llewellyn,Alan M","1-0",1737,1656
"20th South Wales Int 2025",2025-07-08,"Williams,John A","McKenna,Joshua","0-1",1665,1733
"20th South Wales Int 2025",2025-07-08,"Hurn,R","Williams,R","1/2-1/2",1656,1716
"20th South Wales Int 2025",2025-07-08,"McGrath,Ethan","Emblem,Mark","1/2-1/2",1766,1625
"20th South Wales Int 2025",2025-07-08,"Flanagan,Keith","Peters,Chris","0-1",1587,1653
"20th South Wales Int 2025",2025-07-08,"Balaji,Aaravamudhan","Boswell,Jacob Connor","1-0",2351,2252
"20th South Wales Int 2025",2025-07-08,"Gormally,D","Camacho Collados,J","1/2-1/2",2435,2362
"20th South Wales Int 2025",2025-07-08,"Kalavannan,Koby","Waddington,M","1-0",2329,1982
"20th South Wales Int 2025",2025-07-08,"Vaidyanathan,Adithya","Honey,Luke Anthony","1/2-1/2",2094,2053
"20th South Wales Int 2025",2025-07-08,"Wells,P","Arnott,J","1-0",2351,2059
"20th South Wales Int 2025",2025-07-08,"Rudd,J","Byron,A","1-0",2247,2040
"20th South Wales Int 2025",2025-07-08,"Dasgupta,Avyukt","Bullen,Alex","0-1",2103,2114
"20th South Wales Int 2025",2025-07-08,"Crawford,Owen","Smith,O","1-0",2124,2110
"20th South Wales Int 2025",2025-07-08,"Stubbs,Oliver","Roberts,DL","1-0",2208,1988
"20th South Wales Int 2025",2025-07-08,"Badacsonyi,Frankie","Hill,Andy","1-0",2170,1962
"20th South Wales Int 2025",2025-07-08,"Brown,Th","Vaidyanathan,Sathya","0-1",2104,1878
"20th South Wales Int 2025",2025-07-08,"Avadhoot Lokesh Bhakti Brahme","Thomas,Mark","1/2-1/2",2083,1876
