"Event","Date","White","Black","Result","WhiteElo","BlackElo"
"27th Iraklio Open 2025",2025-06-17,"Finokaliotis,G","Kapnisis,S","1/2-1/2",2094,2382
"27th Iraklio Open 2025",2025-06-17,"Mitsis,Georgios","Nemtsas,H","1-0",2372,2025
"27th Iraklio Open 2025",2025-06-17,"Vassis,Michail","Kassios,Dimitrios","1-0",2274,2197
"27th Iraklio Open 2025",2025-06-17,"Sarakenidis,N","Papadopoulos,Geo3","0-1",1892,2363
"27th Iraklio Open 2025",2025-06-17,"Poullas,Antonis","Kazantzoglou,Stefanos","0-1",1875,2274
"27th Iraklio Open 2025",2025-06-17,"Zavrakidis,Nikolaos","Athanasopoulos,Georgios 45299","1/2-1/2",1992,1774
"27th Iraklio Open 2025",2025-06-17,"Panopoulos,Ioannis","Gkekos,Ioannis","1-0",1950,1770
"27th Iraklio Open 2025",2025-06-17,"Misthos,Alexandros","Pitsakis,Ilias","0-1",1860,1947
"27th Iraklio Open 2025",2025-06-18,"Alexiadis,Hristos","Ergazakis,Ioannis","1/2-1/2",2355,2194
"27th Iraklio Open 2025",2025-06-18,"Vassis,Michail","Mitsis,Georgios","1/2-1/2",2274,2372
"27th Iraklio Open 2025",2025-06-18,"Mylonakis,Ioannis","Kapnisis,S","1/2-1/2",2044,2382
"27th Iraklio Open 2025",2025-06-18,"Papadopoulos,Geo3","Finokaliotis,G","1/2-1/2",2363,2094
"27th Iraklio Open 2025",2025-06-18,"Kazantzoglou,Stefanos","Panopoulos,Ioannis","1-0",2274,1950
"27th Iraklio Open 2025",2025-06-18,"Pitsakis,Ilias","Oikonomopoulos,Filippos","1-0",1947,2136
"27th Iraklio Open 2025",2025-06-18,"Kassios,Dimitrios","Voutsas,Leonidas","1-0",2197,1903
"27th Iraklio Open 2025",2025-06-18,"Papadimitriou,L","Limnaios,Emmanouil","1-0",2085,1752
"27th Iraklio Open 2025",2025-06-18,"Megagiannis,Maximos","Rigopoulos Tsigkos,A","0-1",1859,2064
"27th Iraklio Open 2025",2025-06-18,"Nemtsas,H","Ampeliotis,Georgios","0-1",2025,1761
"27th Iraklio Open 2025",2025-06-19,"Alexiadis,Hristos","Kazantzoglou,Stefanos","0-1",2355,2274
"27th Iraklio Open 2025",2025-06-19,"Ergazakis,Ioannis","Vassis,Michail","1/2-1/2",2194,2274
"27th Iraklio Open 2025",2025-06-19,"Mitsis,Georgios","Pitsakis,Ilias","1-0",2372,1947
"27th Iraklio Open 2025",2025-06-19,"Kapnisis,S","Sienczewski,Z","1-0",2382,1942
"27th Iraklio Open 2025",2025-06-19,"Rigopoulos Tsigkos,A","Papadopoulos,Geo3","0-1",2064,2363
"27th Iraklio Open 2025",2025-06-19,"Mylonakis,Ioannis","Kassios,Dimitrios","1/2-1/2",2044,2197
"27th Iraklio Open 2025",2025-06-19,"Finokaliotis,G","Athanasopoulos,Georgios 45299","1-0",2094,1774
"27th Iraklio Open 2025",2025-06-19,"Zavrakidis,Nikolaos","Papadimitriou,L","1/2-1/2",1992,2085
"27th Iraklio Open 2025",2025-06-19,"Ampeliotis,Georgios","Lampos,Charalampos","1-0",1761,1905
"27th Iraklio Open 2025",2025-06-19,"Oikonomopoulos,Filippos","Mavrogeorgos,Ilias","1-0",2136,1801
"27th Iraklio Open 2025",2025-06-20,"Kazantzoglou,Stefanos","Ergazakis,Ioannis","1-0",2274,2194
"27th Iraklio Open 2025",2025-06-20,"Kapnisis,S","Mitsis,Georgios","1/2-1/2",2382,2372
"27th Iraklio Open 2025",2025-06-20,"Papadopoulos,Geo3","Ampeliotis,Georgios","1-0",2363,1761
"27th Iraklio Open 2025",2025-06-20,"Vassis,Michail","Alexiadis,Hristos","0-1",2274,2355
"27th Iraklio Open 2025",2025-06-20,"Kassios,Dimitrios","Finokaliotis,G","1/2-1/2",2197,2094
"27th Iraklio Open 2025",2025-06-20,"Zavrakidis,Nikolaos","Oikonomopoulos,Filippos","1/2-1/2",1992,2136
"27th Iraklio Open 2025",2025-06-20,"Papadimitriou,L","Panopoulos,Ioannis","1/2-1/2",2085,1950
"27th Iraklio Open 2025",2025-06-20,"Pitsakis,Ilias","Mylonakis,Ioannis","1/2-1/2",1947,2044
"27th Iraklio Open 2025",2025-06-20,"Athanasopoulos,Georgios 45299","Rigopoulos Tsigkos,A","1/2-1/2",1774,2064
"27th Iraklio Open 2025",2025-06-20,"Megagiannis,Maximos","Makrylakis,Iason","1-0",1859,1957
"27th Iraklio Open 2025",2025-06-21,"Mitsis,Georgios","Kazantzoglou,Stefanos","1/2-1/2",2372,2274
"27th Iraklio Open 2025",2025-06-21,"Alexiadis,Hristos","Papadopoulos,Geo3","1/2-1/2",2355,2363
"27th Iraklio Open 2025",2025-06-21,"Ergazakis,Ioannis","Kapnisis,S","0-1",2194,2382
"27th Iraklio Open 2025",2025-06-21,"Finokaliotis,G","Papadimitriou,L","1-0",2094,2085
"27th Iraklio Open 2025",2025-06-21,"Demestichas,Petros","Vassis,Michail","0-1",1846,2274
"27th Iraklio Open 2025",2025-06-21,"Ampeliotis,Georgios","Kassios,Dimitrios","0-1",1761,2197
"27th Iraklio Open 2025",2025-06-21,"Oikonomopoulos,Filippos","Megagiannis,Maximos","1-0",2136,1859
"27th Iraklio Open 2025",2025-06-21,"Mylonakis,Ioannis","Zavrakidis,Nikolaos","1-0",2044,1992
"27th Iraklio Open 2025",2025-06-21,"Panopoulos,Ioannis","Pitsakis,Ilias","1/2-1/2",1950,1947
"27th Iraklio Open 2025",2025-06-21,"Rigopoulos Tsigkos,A","Seferis,Georgios","1-0",2064,1845
"27th Iraklio Open 2025",2025-06-22,"Kazantzoglou,Stefanos","Finokaliotis,G","1/2-1/2",2274,2094
"27th Iraklio Open 2025",2025-06-22,"Kapnisis,S","Alexiadis,Hristos","1/2-1/2",2382,2355
"27th Iraklio Open 2025",2025-06-22,"Papadopoulos,Geo3","Mitsis,Georgios","0-1",2363,2372
"27th Iraklio Open 2025",2025-06-22,"Vassis,Michail","Mylonakis,Ioannis","1-0",2274,2044
"27th Iraklio Open 2025",2025-06-22,"Kassios,Dimitrios","Ergazakis,Ioannis","0-1",2197,2194
"27th Iraklio Open 2025",2025-06-22,"Pitsakis,Ilias","Rigopoulos Tsigkos,A","0-1",1947,2064
"27th Iraklio Open 2025",2025-06-22,"Misthos,Alexandros","Panopoulos,Ioannis","0-1",1860,1950
"27th Iraklio Open 2025",2025-06-22,"Papadimitriou,L","Kalliora,Despoina","1/2-1/2",2085,1844
"27th Iraklio Open 2025",2025-06-22,"Zavrakidis,Nikolaos","Chompas,Vasileios","1-0",1992,1815
"27th Iraklio Open 2025",2025-06-22,"Vasilakopoulos,Georgios","Makrylakis,Iason","1-0",1854,1957
"15th Rheinland-Pfalz Open",2025-06-19,"Warkentin,P","Roshka,Yevgeniy","0-1",1808,2497
"15th Rheinland-Pfalz Open",2025-06-19,"Winterberg,L","Chua,Daniel James","1-0",2428,1806
"15th Rheinland-Pfalz Open",2025-06-19,"Kermer,Jan","Syrov,Arkadi","0-1",1799,2360
"15th Rheinland-Pfalz Open",2025-06-19,"Mainka,R","Buerger,Felix","1-0",2351,1794
"15th Rheinland-Pfalz Open",2025-06-19,"Frohneberg,Paul","Sidletskyi,Ivan","0-1",1793,2303
"15th Rheinland-Pfalz Open",2025-06-19,"Ohler,Julius","El Zidan,Ghassan","1-0",2301,NA
"15th Rheinland-Pfalz Open",2025-06-19,"Schoeneich,Mika","Hinrichs,Paul","0-1",1780,2292
"15th Rheinland-Pfalz Open",2025-06-19,"Chassard,Cedric","Saenger,Stefan","1-0",2250,1779
"15th Rheinland-Pfalz Open",2025-06-19,"Wittko,Alexander","Petersen,Henrik","0-1",1779,2240
"15th Rheinland-Pfalz Open",2025-06-19,"Ollenberger,R","Berstler,Tobias","1-0",2220,1778
"15th Rheinland-Pfalz Open",2025-06-19,"Loehlein,Nico Constantin","Ramien,David","0-1",1778,2216
"15th Rheinland-Pfalz Open",2025-06-19,"Grabowski,Pa","Graf,Ann-Jennifer","1-0",2206,1775
"15th Rheinland-Pfalz Open",2025-06-19,"Doll,Aron","Menzel,Maximilian","0-1",1774,2199
"15th Rheinland-Pfalz Open",2025-06-19,"du Maire,Jerome","Herrmany,Marius","1-0",2185,1773
"15th Rheinland-Pfalz Open",2025-06-19,"Jansen,Felix","Carafizi,Vasile","0-1",NA,2164
"15th Rheinland-Pfalz Open",2025-06-19,"Pieper,Dawid","Simon,Manuel","1-0",2153,1770
"15th Rheinland-Pfalz Open",2025-06-19,"Gok,Altay Erdem","Perske,Paul","0-1",1765,2149
"15th Rheinland-Pfalz Open",2025-06-19,"Cornelisse,J","Kasperczyk,Thomas","1-0",2136,1765
"15th Rheinland-Pfalz Open",2025-06-19,"Kemp,Lutz","De Jong,To","1/2-1/2",1759,2135
"15th Rheinland-Pfalz Open",2025-06-19,"Foerster,Erik","Pauls,Florian","1/2-1/2",2126,1755
"15th Rheinland-Pfalz Open",2025-06-19,"Schardt,Madeleine","Zhuikov,Edgard","0-1",1748,2115
"15th Rheinland-Pfalz Open",2025-06-19,"Grzeca,P","Feig,Frank","1-0",2113,1747
"15th Rheinland-Pfalz Open",2025-06-19,"Meffert,Lennard","Kupriyanov,Daniel","0-1",1743,2112
"15th Rheinland-Pfalz Open",2025-06-19,"Gaertner,Michael","Schenkelberg,Justin","1-0",2098,1738
"15th Rheinland-Pfalz Open",2025-06-19,"Zimmer,Elmar","Huschens,Matthias","0-1",1738,2092
"15th Rheinland-Pfalz Open",2025-06-19,"Guelsen,T","Hoefer,Helmut","1-0",2076,1735
"15th Rheinland-Pfalz Open",2025-06-19,"Roshka,Yevgeniy","Beinrucker,Clemens","1-0",2497,1937
"15th Rheinland-Pfalz Open",2025-06-19,"Schramm,Luca","Winterberg,L","0-1",1935,2428
"15th Rheinland-Pfalz Open",2025-06-19,"Syrov,Arkadi","Jamal Jameel,Mahmoon","1-0",2360,1933
"15th Rheinland-Pfalz Open",2025-06-19,"Schwab,T1","Mainka,R","0-1",1924,2351
"15th Rheinland-Pfalz Open",2025-06-19,"Sidletskyi,Ivan","Wilk,Clemens","1/2-1/2",2303,1925
"15th Rheinland-Pfalz Open",2025-06-19,"Plaumann,Arvin","Ohler,Julius","1-0",1920,2301
"15th Rheinland-Pfalz Open",2025-06-19,"Hinrichs,Paul","Weirauch,Kevin","1-0",2292,1923
"15th Rheinland-Pfalz Open",2025-06-19,"Kathstede,G","Chassard,Cedric","0-1",1914,2250
"15th Rheinland-Pfalz Open",2025-06-19,"Petersen,Henrik","Denzer,Johannes","1/2-1/2",2240,1921
"15th Rheinland-Pfalz Open",2025-06-19,"Steinbrenner,Peter","Ollenberger,R","0-1",1908,2220
"15th Rheinland-Pfalz Open",2025-06-19,"Ramien,David","Simon,Jonathan","1-0",2216,1916
"15th Rheinland-Pfalz Open",2025-06-19,"Roemer,N","Grabowski,Pa","0-1",1904,2206
"15th Rheinland-Pfalz Open",2025-06-19,"Menzel,Maximilian","Hauer,A","1-0",2199,1911
"15th Rheinland-Pfalz Open",2025-06-19,"Kaufhold,Jonas","du Maire,Jerome","1-0",1900,2185
"15th Rheinland-Pfalz Open",2025-06-19,"Carafizi,Vasile","Faulhaber,Tobias","1-0",2164,1909
"15th Rheinland-Pfalz Open",2025-06-19,"Naren N,K","Pieper,Dawid","0-1",1885,2153
"15th Rheinland-Pfalz Open",2025-06-19,"Perske,Paul","Minkovitch,Michael","1-0",2149,1903
"15th Rheinland-Pfalz Open",2025-06-19,"Haeusler,Luca","Cornelisse,J","0-1",1880,2136
"15th Rheinland-Pfalz Open",2025-06-19,"Zhuikov,Edgard","Hesse,Manuel","1/2-1/2",2115,1894
"15th Rheinland-Pfalz Open",2025-06-19,"Gasber,Johannes","Grzeca,P","0-1",1874,2113
"15th Rheinland-Pfalz Open",2025-06-19,"Kupriyanov,Daniel","Winand,E","1-0",2112,1879
"15th Rheinland-Pfalz Open",2025-06-19,"Stehning,Toni","Gaertner,Michael","1-0",1873,2098
"15th Rheinland-Pfalz Open",2025-06-19,"Huschens,Matthias","Stehning,Ralf","1-0",2092,1873
"15th Rheinland-Pfalz Open",2025-06-19,"Sensoy,Emir","Guelsen,T","0-1",1870,2076
"15th Rheinland-Pfalz Open",2025-06-19,"Buerger,Helmut","Schreiner,Toni","1-0",2068,1870
"15th Rheinland-Pfalz Open",2025-06-19,"Bosma,Ac","Suranyi,P","0-1",1866,2064
"15th Rheinland-Pfalz Open",2025-06-20,"Suranyi,P","Roshka,Yevgeniy","0-1",2064,2497
"15th Rheinland-Pfalz Open",2025-06-20,"Winterberg,L","Lukas,Anne","1-0",2428,2046
"15th Rheinland-Pfalz Open",2025-06-20,"Riabtsev,Ivan","Syrov,Arkadi","0-1",2036,2360
"15th Rheinland-Pfalz Open",2025-06-20,"Mainka,R","Berresheim,H","1-0",2351,2033
"15th Rheinland-Pfalz Open",2025-06-20,"Mader,Fabian","Hinrichs,Paul","0-1",2031,2292
"15th Rheinland-Pfalz Open",2025-06-20,"Chassard,Cedric","Weyer,Jonas","1-0",2250,2020
"15th Rheinland-Pfalz Open",2025-06-20,"Ollenberger,R","Windmueller,Simon","1-0",2220,2017
"15th Rheinland-Pfalz Open",2025-06-20,"Schoen,Ra","Ramien,David","0-1",2019,2216
"15th Rheinland-Pfalz Open",2025-06-20,"Grabowski,Pa","Giese,Tilman","1-0",2206,1980
"15th Rheinland-Pfalz Open",2025-06-20,"Pfarr,Michael","Menzel,Maximilian","1-0",1942,2199
"15th Rheinland-Pfalz Open",2025-06-20,"Mukazhanov,Mansur","Carafizi,Vasile","1-0",1941,2164
"15th Rheinland-Pfalz Open",2025-06-20,"Eggenstein,F","Perske,Paul","0-1",1940,2149
"15th Rheinland-Pfalz Open",2025-06-20,"Cornelisse,J","Lenz,Joshua","1-0",2136,1938
"15th Rheinland-Pfalz Open",2025-06-20,"Grzeca,P","Plaumann,Arvin","0-1",2113,1920
"15th Rheinland-Pfalz Open",2025-06-20,"Kaufhold,Jonas","Kupriyanov,Daniel","0-1",1900,2112
"15th Rheinland-Pfalz Open",2025-06-20,"Peri,Jean-Christophe","Huschens,Matthias","0-1",1851,2092
"15th Rheinland-Pfalz Open",2025-06-20,"Guelsen,T","Stehning,Toni","0-1",2076,1873
"15th Rheinland-Pfalz Open",2025-06-20,"Spuling,Arnold","Buerger,Helmut","0-1",1851,2068
"15th Rheinland-Pfalz Open",2025-06-20,"Wilk,Clemens","Petersen,Henrik","0-1",1925,2240
"15th Rheinland-Pfalz Open",2025-06-20,"Denzer,Johannes","De Jong,To","1-0",1921,2135
"15th Rheinland-Pfalz Open",2025-06-20,"Foerster,Erik","Masius,Patrick","1-0",2126,1955
"15th Rheinland-Pfalz Open",2025-06-20,"Mondorf,Karl-Josef","Zhuikov,Edgard","0-1",1906,2115
"15th Rheinland-Pfalz Open",2025-06-20,"Jurkic,B","Peetz,L","1-0",2055,1922
"15th Rheinland-Pfalz Open",2025-06-20,"Hesse,Manuel","Begri,R","0-1",1894,2050
"15th Rheinland-Pfalz Open",2025-06-20,"Meffert,M","Kappelmann,Florian","0-1",2049,1855
"15th Rheinland-Pfalz Open",2025-06-20,"Roshka,Yevgeniy","Cornelisse,J","1-0",2497,2136
"15th Rheinland-Pfalz Open",2025-06-20,"Perske,Paul","Winterberg,L","0-1",2149,2428
"15th Rheinland-Pfalz Open",2025-06-20,"Syrov,Arkadi","Pfarr,Michael","1-0",2360,1942
"15th Rheinland-Pfalz Open",2025-06-20,"Kupriyanov,Daniel","Mainka,R","1/2-1/2",2112,2351
"15th Rheinland-Pfalz Open",2025-06-20,"Hinrichs,Paul","Mukazhanov,Mansur","1-0",2292,1941
"15th Rheinland-Pfalz Open",2025-06-20,"Huschens,Matthias","Chassard,Cedric","1/2-1/2",2092,2250
"15th Rheinland-Pfalz Open",2025-06-20,"Buerger,Helmut","Ollenberger,R","0-1",2068,2220
"15th Rheinland-Pfalz Open",2025-06-20,"Ramien,David","Pikatz,Frank","1-0",2216,1813
"15th Rheinland-Pfalz Open",2025-06-20,"Plaumann,Arvin","Grabowski,Pa","0-1",1920,2206
"15th Rheinland-Pfalz Open",2025-06-20,"Stehning,Toni","Foerster,Erik","0-1",1873,2126
"15th Rheinland-Pfalz Open",2025-06-20,"Petersen,Henrik","Thier,S","0-1",2240,2014
"15th Rheinland-Pfalz Open",2025-06-20,"Konstantinowskij,D","Jurkic,B","1/2-1/2",1971,2055
"15th Rheinland-Pfalz Open",2025-06-20,"Begri,R","Becker,Arne","1/2-1/2",2050,1857
"15th Rheinland-Pfalz Open",2025-06-20,"Kaster,M","Denzer,Johannes","1-0",2039,1921
"15th Rheinland-Pfalz Open",2025-06-20,"Wezel,S","Mueller,Fra3","0-1",1962,2024
"15th Rheinland-Pfalz Open",2025-06-20,"Kappelmann,Florian","Notz,Lukas","1/2-1/2",1855,2023
"15th Rheinland-Pfalz Open",2025-06-20,"Ohler,Julius","Kaufhold,Jonas","1-0",2301,1900
"15th Rheinland-Pfalz Open",2025-06-20,"Menzel,Maximilian","Winand,E","1-0",2199,1879
"15th Rheinland-Pfalz Open",2025-06-20,"Naren N,K","du Maire,Jerome","0-1",1885,2185
"15th Rheinland-Pfalz Open",2025-06-20,"Carafizi,Vasile","Stehning,Ralf","1-0",2164,1873
"15th Rheinland-Pfalz Open",2025-06-20,"Pieper,Dawid","Schreiner,Toni","1-0",2153,1870
"15th Rheinland-Pfalz Open",2025-06-20,"Haeusler,Luca","Grzeca,P","1-0",1880,2113
"15th Rheinland-Pfalz Open",2025-06-20,"Gasber,Johannes","Guelsen,T","0-1",1874,2076
"15th Rheinland-Pfalz Open",2025-06-20,"Sensoy,Emir","Suranyi,P","1-0",1870,2064
"15th Rheinland-Pfalz Open",2025-06-20,"Rau,Nikita","Huebel,Ludwig","1/2-1/2",2061,1868
"15th Rheinland-Pfalz Open",2025-06-20,"Lukas,Anne","Bittner,Benjamin","1/2-1/2",2046,1854
"15th Rheinland-Pfalz Open",2025-06-21,"Ollenberger,R","Roshka,Yevgeniy","1/2-1/2",2220,2497
"15th Rheinland-Pfalz Open",2025-06-21,"Winterberg,L","Hinrichs,Paul","1/2-1/2",2428,2292
"15th Rheinland-Pfalz Open",2025-06-21,"Grabowski,Pa","Syrov,Arkadi","1/2-1/2",2206,2360
"15th Rheinland-Pfalz Open",2025-06-21,"Mainka,R","Ramien,David","0-1",2351,2216
"15th Rheinland-Pfalz Open",2025-06-21,"Chassard,Cedric","Kaster,M","1-0",2250,2039
"15th Rheinland-Pfalz Open",2025-06-21,"Foerster,Erik","Huschens,Matthias","1-0",2126,2092
"15th Rheinland-Pfalz Open",2025-06-21,"Mueller,Fra3","Zhuikov,Edgard","1-0",2024,2115
"15th Rheinland-Pfalz Open",2025-06-21,"Thier,S","Kupriyanov,Daniel","0-1",2014,2112
"15th Rheinland-Pfalz Open",2025-06-21,"Konstantinowskij,D","Ohler,Julius","0-1",1971,2301
"15th Rheinland-Pfalz Open",2025-06-21,"Neubauer,Juergen","Menzel,Maximilian","0-1",1968,2199
"15th Rheinland-Pfalz Open",2025-06-21,"du Maire,Jerome","Lenz,Joshua","1/2-1/2",2185,1938
"15th Rheinland-Pfalz Open",2025-06-21,"Pfarr,Michael","Carafizi,Vasile","1/2-1/2",1942,2164
"15th Rheinland-Pfalz Open",2025-06-21,"Mukazhanov,Mansur","Perske,Paul","0-1",1941,2149
"15th Rheinland-Pfalz Open",2025-06-21,"Cornelisse,J","Plaumann,Arvin","1/2-1/2",2136,1920
"15th Rheinland-Pfalz Open",2025-06-21,"Guelsen,T","Steinbrenner,Peter","1-0",2076,1908
"15th Rheinland-Pfalz Open",2025-06-21,"Hauer,A","Buerger,Helmut","0-1",1911,2068
"15th Rheinland-Pfalz Open",2025-06-21,"Jurkic,B","Haeusler,Luca","0-1",2055,1880
"15th Rheinland-Pfalz Open",2025-06-21,"Faulhaber,Tobias","Begri,R","1/2-1/2",1909,2050
"15th Rheinland-Pfalz Open",2025-06-21,"Lutterbach,Jakob","Stehning,Toni","1-0",2046,1873
"15th Rheinland-Pfalz Open",2025-06-21,"Minkovitch,Michael","Berresheim,H","1/2-1/2",1903,2033
"15th Rheinland-Pfalz Open",2025-06-21,"Mader,Fabian","Sensoy,Emir","1-0",2031,1870
"15th Rheinland-Pfalz Open",2025-06-21,"Becker,Arne","Berres,Eric","1/2-1/2",1857,2028
"15th Rheinland-Pfalz Open",2025-06-21,"Notz,Lukas","Peri,Jean-Christophe","0-1",2023,1851
"15th Rheinland-Pfalz Open",2025-06-21,"Pikatz,Frank","Weyer,Jonas","0-1",1813,2020
"15th Rheinland-Pfalz Open",2025-06-21,"Schoen,Ra","Kappelmann,Florian","1/2-1/2",2019,1855
"15th Rheinland-Pfalz Open",2025-06-21,"Frohneberg,Paul","Windmueller,Simon","1/2-1/2",1793,2017
"15th Rheinland-Pfalz Open",2025-06-21,"Ramien,David","Winterberg,L","1/2-1/2",2216,2428
"15th Rheinland-Pfalz Open",2025-06-21,"Roshka,Yevgeniy","Grabowski,Pa","1-0",2497,2206
"15th Rheinland-Pfalz Open",2025-06-21,"Syrov,Arkadi","Ollenberger,R","0-1",2360,2220
"15th Rheinland-Pfalz Open",2025-06-21,"Hinrichs,Paul","Foerster,Erik","1-0",2292,2126
"15th Rheinland-Pfalz Open",2025-06-21,"Kupriyanov,Daniel","Chassard,Cedric","1/2-1/2",2112,2250
"15th Rheinland-Pfalz Open",2025-06-21,"Ohler,Julius","Mueller,Fra3","1-0",2301,2024
"15th Rheinland-Pfalz Open",2025-06-21,"Menzel,Maximilian","Mader,Fabian","1/2-1/2",2199,2031
"15th Rheinland-Pfalz Open",2025-06-21,"Perske,Paul","Peri,Jean-Christophe","1-0",2149,1851
"15th Rheinland-Pfalz Open",2025-06-21,"Weyer,Jonas","Guelsen,T","1-0",2020,2076
"15th Rheinland-Pfalz Open",2025-06-21,"Buerger,Helmut","Gok,Altay Erdem","1-0",2068,1765
"15th Rheinland-Pfalz Open",2025-06-21,"Haeusler,Luca","Lutterbach,Jakob","1/2-1/2",1880,2046
"15th Rheinland-Pfalz Open",2025-06-21,"Petersen,Henrik","Neurohr,J","1-0",2240,1975
"15th Rheinland-Pfalz Open",2025-06-21,"Wezel,S","du Maire,Jerome","0-1",1962,2185
"15th Rheinland-Pfalz Open",2025-06-21,"Carafizi,Vasile","Eggenstein,F","1-0",2164,1940
"15th Rheinland-Pfalz Open",2025-06-21,"Kappelmann,Florian","Cornelisse,J","0-1",1855,2136
"15th Rheinland-Pfalz Open",2025-06-21,"De Jong,To","Pfarr,Michael","1/2-1/2",2135,1942
"15th Rheinland-Pfalz Open",2025-06-21,"Zhuikov,Edgard","Wilk,Clemens","1-0",2115,1925
"15th Rheinland-Pfalz Open",2025-06-21,"Lenz,Joshua","Gaertner,Michael","1/2-1/2",1938,2098
"15th Rheinland-Pfalz Open",2025-06-21,"Huschens,Matthias","Weirauch,Kevin","1-0",2092,1923
"15th Rheinland-Pfalz Open",2025-06-21,"Rau,Nikita","Faulhaber,Tobias","1-0",2061,1909
"15th Rheinland-Pfalz Open",2025-06-21,"Begri,R","Minkovitch,Michael","1-0",2050,1903
"15th Rheinland-Pfalz Open",2025-06-21,"Kaster,M","Yugay,Artem Vlad","1/2-1/2",2039,1852
"15th Rheinland-Pfalz Open",2025-06-21,"Berresheim,H","Becker,Arne","1-0",2033,1857
"15th Rheinland-Pfalz Open",2025-06-21,"Berres,Eric","Frohneberg,Paul","1-0",2028,1793
"15th Rheinland-Pfalz Open",2025-06-21,"Plaumann,Arvin","Schoen,Ra","1/2-1/2",1920,2019
"15th Rheinland-Pfalz Open",2025-06-21,"Windmueller,Simon","Wittko,Alexander","1-0",2017,1779
"15th Rheinland-Pfalz Open",2025-06-22,"Ramien,David","Roshka,Yevgeniy","0-1",2216,2497
"15th Rheinland-Pfalz Open",2025-06-22,"Ollenberger,R","Hinrichs,Paul","0-1",2220,2292
"15th Rheinland-Pfalz Open",2025-06-22,"Winterberg,L","Kupriyanov,Daniel","1/2-1/2",2428,2112
"15th Rheinland-Pfalz Open",2025-06-22,"Perske,Paul","Ohler,Julius","0-1",2149,2301
"15th Rheinland-Pfalz Open",2025-06-22,"Chassard,Cedric","Buerger,Helmut","1-0",2250,2068
"15th Rheinland-Pfalz Open",2025-06-22,"Syrov,Arkadi","Weyer,Jonas","1/2-1/2",2360,2020
"15th Rheinland-Pfalz Open",2025-06-22,"Rau,Nikita","Petersen,Henrik","0-1",2061,2240
"15th Rheinland-Pfalz Open",2025-06-22,"Grabowski,Pa","Berresheim,H","1/2-1/2",2206,2033
"15th Rheinland-Pfalz Open",2025-06-22,"Lutterbach,Jakob","Menzel,Maximilian","1-0",2046,2199
"15th Rheinland-Pfalz Open",2025-06-22,"du Maire,Jerome","Berres,Eric","1/2-1/2",2185,2028
"15th Rheinland-Pfalz Open",2025-06-22,"Mader,Fabian","Carafizi,Vasile","1-0",2031,2164
"15th Rheinland-Pfalz Open",2025-06-22,"Cornelisse,J","Windmueller,Simon","1/2-1/2",2136,2017
"15th Rheinland-Pfalz Open",2025-06-22,"Haeusler,Luca","Zhuikov,Edgard","0-1",1880,2115
"15th Rheinland-Pfalz Open",2025-06-22,"Pauls,Florian","Huschens,Matthias","1/2-1/2",1755,2092
"15th Rheinland-Pfalz Open",2025-06-22,"Pieper,Dawid","Pfarr,Michael","1/2-1/2",2153,1942
"15th Rheinland-Pfalz Open",2025-06-22,"Mukazhanov,Mansur","De Jong,To","0-1",1941,2135
"15th Rheinland-Pfalz Open",2025-06-22,"Gaertner,Michael","Jamal Jameel,Mahmoon","1-0",2098,1933
"15th Rheinland-Pfalz Open",2025-06-22,"Guelsen,T","Lenz,Joshua","1/2-1/2",2076,1938
"15th Rheinland-Pfalz Open",2025-06-22,"Jurkic,B","Al Jarad,Kotada","1-0",2055,1929
"15th Rheinland-Pfalz Open",2025-06-22,"Peri,Jean-Christophe","Kaster,M","0-1",1851,2039
"15th Rheinland-Pfalz Open",2025-06-22,"Notz,Lukas","Steinbrenner,Peter","0-1",2023,1908
"15th Rheinland-Pfalz Open",2025-06-22,"Schoen,Ra","Yugay,Artem Vlad","1/2-1/2",2019,1852
"15th Rheinland-Pfalz Open",2025-06-22,"Kessler,Leo","Giese,Tilman","0-1",1664,1980
"15th Rheinland-Pfalz Open",2025-06-22,"Konstantinowskij,D","Doll,Aron","1-0",1971,1774
"15th Rheinland-Pfalz Open",2025-06-22,"Neubauer,Juergen","Kuhle,Heinrich","1-0",1968,1675
"5th Rebecca Cup 2025",2025-06-17,"Zhang,Zhi","Jiang,Haochen","0-1",2260,2450
"5th Rebecca Cup 2025",2025-06-17,"Xie,Kaifan","Xie,Jiaxiang","1-0",2446,2237
"5th Rebecca Cup 2025",2025-06-17,"Sun,Chao","Zhang,Di","0-1",2235,2446
"5th Rebecca Cup 2025",2025-06-17,"Cao,Qingfeng","Gu,Xianghan","1/2-1/2",2410,2199
"5th Rebecca Cup 2025",2025-06-17,"Chen,Zhi","Peng,Hongchi","1/2-1/2",2177,2399
"5th Rebecca Cup 2025",2025-06-17,"Wu,Yixing","Bai,Xue","1-0",2385,2138
"5th Rebecca Cup 2025",2025-06-17,"Xu,Ziyuan","Chen,Hongsen","1/2-1/2",2117,2377
"5th Rebecca Cup 2025",2025-06-17,"Jin,Yueheng","Ha,Yihan","1-0",2364,2093
"5th Rebecca Cup 2025",2025-06-17,"Jiang,Liu","Gong,Sunle","0-1",2046,2347
"5th Rebecca Cup 2025",2025-06-17,"Gao,Muziyan","Chen,lvheng","1-0",2315,2041
"5th Rebecca Cup 2025",2025-06-17,"Yu,Shi","Dong,Hongfu","1/2-1/2",2029,2314
