,ID,Date,Team,Home,PF,Opp,OHome,PA,Res,Mar
797,739515,20240921, Missouri_St,-1,31, TN_Martin,1,24,1,7
799,739515,20240921, C_Michigan,1,37, Ball_St,-1,34,1,3
801,739515,20240921, Sam_Houston_St,1,31, New_Mexico_St,-1,11,1,20
803,739515,20240921, Norfolk_St,-1,32, VMI,1,10,1,22
805,739515,20240921, NC_Central,1,66, NC_A&T,-1,24,1,42
807,739515,20240921, N_Dakota_St,1,41, Towson,-1,24,1,17
809,739515,20240921, Colorado,1,38, Baylor,-1,31,1,7
811,739515,20240921, Incarnate_Word,1,38, Northern_Arizona,-1,14,1,24
813,739515,20240921, SF_Austin,1,48, N_Colorado,-1,7,1,41
815,739515,20240921, Buffalo,-1,23, N_Illinois,1,20,1,3
817,739515,20240921, Weber_St,-1,39, Northwestern_LA,1,0,1,39
819,739515,20240921, Kentucky,1,41, Ohio,-1,6,1,35
821,739515,20240921, Pittsburgh,1,73, Youngstown_St,-1,17,1,56
823,739515,20240921, Boise_St,1,56, Portland_St,-1,14,1,42
825,739515,20240921, Southern_Univ,-1,31, Prairie_View,1,24,1,7
827,739515,20240921, Rhode_Island,-1,28, LIU_Post,1,21,1,7
829,739515,20240921, Robert_Morris,-1,21, Wagner,1,14,1,7
831,739515,20240921, Rutgers,-1,26, Virginia_Tech,1,23,1,3
833,739515,20240921, Stonehill,1,35, Sacred_Heart,-1,21,1,14
835,739515,20240921, Lindenwood,1,64, St_Thomas_MN,-1,0,1,64
837,739515,20240921, S_Dakota_St,-1,41, SE_Louisiana,1,0,1,41
839,739515,20240921, Miami_FL,-1,50, South_Florida,1,15,1,35
841,739515,20240921, SMU,1,66, TCU,-1,42,1,24
843,739515,20240921, Tennessee,-1,25, Oklahoma,1,15,1,10
845,739515,20240921, Tennessee_Tech,1,24, Tennessee_St,-1,14,1,10
847,739515,20240921, Lamar,1,20, TX_Southern,-1,17,1,3
849,739515,20240921, Colorado_St,1,27, UTEP,-1,17,1,10
851,739515,20240921, WKU,1,26, Toledo,-1,21,1,5
853,739515,20240921, Tulane,-1,41, Louisiana,1,33,1,8
855,739515,20240921, Indiana,1,52, Charlotte,-1,14,1,38
857,739515,20240921, Michigan,1,27, USC,-1,24,1,3
859,739515,20240921, Utah,-1,22, Oklahoma_St,1,19,1,3
861,739515,20240921, Temple,1,45, Utah_St,-1,29,1,16
863,739515,20240921, Maryland,1,38, Villanova,-1,20,1,18
865,739515,20240921, Washington,1,24, Northwestern,-1,5,1,19
867,739515,20240921, West_Virginia,1,32, Kansas,-1,28,1,4
869,739515,20240921, Montana,1,46, W_Carolina,-1,35,1,11
871,739515,20240921, North_Texas,1,44, Wyoming,-1,17,1,27
873,739515,20240921, LSU,1,34, UCLA,-1,17,1,17
875,739515,20240921, South_Carolina,1,50, Akron,-1,7,1,43
877,739515,20240921, Texas_A&M,1,26, Bowling_Green,-1,20,1,6
879,739515,20240921, Iowa,-1,31, Minnesota,1,14,1,17
881,739515,20240921, Ohio_St,1,49, Marshall,-1,14,1,35
883,739515,20240921, Massachusetts,1,35, Central_Conn,-1,31,1,4
885,739515,20240921, Clemson,1,59, NC_State,-1,35,1,24
887,739515,20240921, Louisville,1,31, Georgia_Tech,-1,19,1,12
889,739515,20240921, BYU,1,38, Kansas_St,-1,9,1,29
891,739515,20240921, Fresno_St,-1,38, New_Mexico,1,21,1,17
893,739515,20240921, Oregon_St,1,38, Purdue,-1,21,1,17
895,739515,20240921, Army,1,37, Rice,-1,14,1,23
897,739515,20240921, Navy,1,56, Memphis,-1,44,1,12
899,739515,20240921, New_Hampshire,1,38, Bryant,-1,17,1,21
901,739515,20240921, Delaware,1,29, Penn,-1,22,1,7
903,739515,20240921, North_Dakota,1,41, San_Diego,-1,24,1,17
905,739515,20240921, SE_Missouri_St,-1,38, S_Illinois,1,21,1,17
907,739515,20240921, Harvard,1,35, Stetson,-1,0,1,35
909,739515,20240921, Brown,-1,26, Georgetown,1,14,1,12
